insee,nom,code_arr,code_cant,code_dept,code_reg,code_regn
28162,Fresnay-le-Comte,281,2805,28,24,24
28163,Fresnay-le-Gilmert,281,2804,28,24,24
28164,Fresnay-l'Évêque,281,2815,28,24,24
28165,Frétigny,284,2813,28,24,24
28166,Friaize,284,2811,28,24,24
28167,Fruncé,281,2811,28,24,24
28168,Gallardon,281,2802,28,24,24
28169,Garancières-en-Beauce,281,2802,28,24,24
28170,Garancières-en-Drouais,283,2808,28,24,24
28171,Garnay,283,2808,28,24,24
28172,Gas,281,2810,28,24,24
28173,Gasville-Oisème,281,2804,28,24,24
28175,La Gaudaine,284,2813,28,24,24
28176,Le Gault-Saint-Denis,282,2815,28,24,24
28177,Gellainville,281,2805,28,24,24
28178,Germainville,283,2801,28,24,24
28179,Germignonville,281,2815,28,24,24
28180,Gilles,283,2801,28,24,24
28182,Gohory,282,2803,28,24,24
28183,Gommerville,281,2815,28,24,24
28184,Gouillons,281,2815,28,24,24
28185,Goussainville,283,2801,28,24,24
28187,Guainville,283,2801,28,24,24
28188,Le Gué-de-Longroi,281,2802,28,24,24
28189,Guilleville,281,2815,28,24,24
28190,Guillonville,282,2815,28,24,24
28191,Hanches,281,2810,28,24,24
28192,Happonvilliers,284,2813,28,24,24
28193,Havelu,283,2801,28,24,24
28194,Houville-la-Branche,281,2802,28,24,24
28195,Houx,281,2810,28,24,24
28196,Illiers-Combray,281,2811,28,24,24
28197,Intréville,281,2815,28,24,24
28198,Jallans,282,2807,28,24,24
28199,Janville,281,2815,28,24,24
28200,Jaudrais,283,2814,28,24,24
28201,Jouy,281,2804,28,24,24
28202,Lamblore,283,2814,28,24,24
28203,Landelles,281,2811,28,24,24
28204,Langey,282,2803,28,24,24
28205,Lanneray,282,2807,28,24,24
28206,Laons,283,2814,28,24,24
28207,Léthuin,281,2802,28,24,24
28208,Levainville,281,2802,28,24,24
28209,Lèves,281,2806,28,24,24
28210,Levesville-la-Chenard,281,2815,28,24,24
28211,Logron,282,2807,28,24,24
28212,Loigny-la-Bataille,282,2815,28,24,24
28213,Lormaye,283,2810,28,24,24
28214,La Loupe,284,2813,28,24,24
28215,Louville-la-Chenard,281,2815,28,24,24
28216,Louvilliers-en-Drouais,283,2808,28,24,24
28217,Louvilliers-lès-Perche,283,2814,28,24,24
28218,Lucé,281,2812,28,24,24
28219,Luigny,284,2803,28,24,24
28220,Luisant,281,2812,28,24,24
28221,Lumeau,282,2815,28,24,24
28222,Luplanté,281,2811,28,24,24
28223,Luray,283,2809,28,24,24
28224,Lutz-en-Dunois,282,2807,28,24,24
28225,Magny,281,2811,28,24,24
28226,Maillebois,283,2814,28,24,24
28227,Maintenon,281,2810,28,24,24
28229,Mainvilliers,281,2806,28,24,24
28230,Maisons,281,2802,28,24,24
28231,La Mancelière,283,2814,28,24,24
28232,Manou,284,2813,28,24,24
28233,Marboué,282,2807,28,24,24
28234,Marchéville,281,2811,28,24,24
28235,Marchezais,283,2801,28,24,24
28236,Margon,284,2813,28,24,24
28237,Marolles-les-Buis,284,2813,28,24,24
28239,Marville-Moutiers-Brûlé,283,2808,28,24,24
28240,Meaucé,284,2813,28,24,24
28241,Le Mée,282,2803,28,24,24
28242,Méréglise,281,2811,28,24,24
28243,Mérouville,281,2815,28,24,24
28245,Meslay-le-Grenet,281,2811,28,24,24
28246,Meslay-le-Vidame,282,2815,28,24,24
28247,Le Mesnil-Simon,283,2801,28,24,24
28248,Le Mesnil-Thomas,283,2814,28,24,24
28249,Mévoisins,281,2810,28,24,24
28250,Mézières-au-Perche,282,2803,28,24,24
28251,Mézières-en-Drouais,283,2809,28,24,24
28252,Miermaigne,284,2803,28,24,24
28253,Mignières,281,2805,28,24,24
28254,Mittainvilliers,281,2811,28,24,24
28255,Moinville-la-Jeulin,281,2802,28,24,24
28256,Moléans,282,2807,28,24,24
28257,Mondonville-Saint-Jean,281,2802,28,24,24
28258,Montainville,281,2815,28,24,24
28259,Montboissier,282,2807,28,24,24
28260,Montharville,282,2807,28,24,24
28261,Montigny-le-Chartif,284,2803,28,24,24
28262,Montigny-le-Gannelon,282,2803,28,24,24
28263,Montigny-sur-Avre,283,2814,28,24,24
28264,Montireau,284,2813,28,24,24
28265,Montlandon,284,2813,28,24,24
28267,Montreuil,283,2801,28,24,24
28268,Morainville,281,2802,28,24,24
28269,Morancez,281,2805,28,24,24
28270,Moriers,282,2807,28,24,24
28271,Morvilliers,283,2814,28,24,24
28272,Mottereau,282,2803,28,24,24
28273,Moulhard,284,2803,28,24,24
28274,Moutiers,281,2815,28,24,24
28275,Néron,283,2810,28,24,24
28276,Neuvy-en-Beauce,281,2815,28,24,24
28277,Neuvy-en-Dunois,282,2815,28,24,24
28278,Nogent-le-Phaye,281,2805,28,24,24
28279,Nogent-le-Roi,283,2810,28,24,24
28280,Nogent-le-Rotrou,284,2813,28,24,24
28281,Nogent-sur-Eure,281,2811,28,24,24
28282,Nonvilliers-Grandhoux,284,2813,28,24,24
28283,Nottonville,282,2815,28,24,24
28284,Oinville-Saint-Liphard,281,2815,28,24,24
28285,Oinville-sous-Auneau,281,2802,28,24,24
28286,Ollé,281,2811,28,24,24
28287,Orgères-en-Beauce,282,2815,28,24,24
28288,Orlu,281,2802,28,24,24
28289,Ormoy,283,2809,28,24,24
28290,Orrouer,281,2811,28,24,24
28291,Ouarville,281,2815,28,24,24
28292,Ouerre,283,2809,28,24,24
28293,Oulins,283,2801,28,24,24
28294,Oysonville,281,2802,28,24,24
28295,Ozoir-le-Breuil,282,2807,28,24,24
28296,Péronville,282,2815,28,24,24
28297,Pézy,281,2815,28,24,24
28298,Pierres,281,2810,28,24,24
28299,Les Pinthières,283,2810,28,24,24
28300,Poinville,281,2815,28,24,24
28301,Poisvilliers,281,2804,28,24,24
28302,Pontgouin,281,2811,28,24,24
28303,Poupry,282,2815,28,24,24
28304,Prasville,281,2815,28,24,24
28305,Pré-Saint-Évroult,282,2815,28,24,24
28306,Pré-Saint-Martin,282,2815,28,24,24
28308,Prudemanche,283,2814,28,24,24
28309,Prunay-le-Gillon,281,2805,28,24,24
28310,La Puisaye,283,2814,28,24,24
28311,Le Puiset,281,2815,28,24,24
28312,Puiseux,283,2814,28,24,24
28313,Réclainville,281,2815,28,24,24
28314,Les Ressuintes,283,2814,28,24,24
28315,Revercourt,283,2814,28,24,24
28316,Rohaire,283,2814,28,24,24
28317,Roinville,281,2802,28,24,24
28318,Romilly-sur-Aigre,282,2803,28,24,24
28319,Rouvray-Saint-Denis,281,2815,28,24,24
28320,Rouvray-Saint-Florentin,281,2815,28,24,24
28321,Rouvres,283,2801,28,24,24
28322,Rueil-la-Gadelière,283,2814,28,24,24
28323,Saint-Ange-et-Torçay,283,2814,28,24,24
28324,Saint-Arnoult-des-Bois,281,2811,28,24,24
28325,Saint-Aubin-des-Bois,281,2806,28,24,24
28326,Saint-Avit-les-Guespières,282,2811,28,24,24
28327,Saint-Bomer,284,2803,28,24,24
28329,Saint-Christophe,282,2807,28,24,24
28330,Saint-Cloud-en-Dunois,282,2807,28,24,24
28331,Saint-Denis-d'Authou,284,2813,28,24,24
28332,Sainte-Gemme-Moronval,283,2809,28,24,24
28333,Saint-Denis-des-Puits,281,2811,28,24,24
28334,Saint-Denis-les-Ponts,282,2807,28,24,24
28335,Saint-Éliph,284,2813,28,24,24
28336,Saint-Éman,281,2811,28,24,24
28337,Saint-Georges-sur-Eure,281,2811,28,24,24
28339,Saint-Germain-le-Gaillard,281,2811,28,24,24
28340,Saint-Hilaire-sur-Yerre,282,2803,28,24,24
28341,Saint-Jean-de-Rebervilliers,283,2814,28,24,24
28342,Saint-Jean-Pierre-Fixte,284,2813,28,24,24
28343,Saint-Laurent-la-Gâtine,283,2810,28,24,24
28344,Saint-Léger-des-Aubées,281,2802,28,24,24
28346,Saint-Lubin-de-Cravant,283,2814,28,24,24
28347,Saint-Lubin-de-la-Haye,283,2801,28,24,24
28348,Saint-Lubin-des-Joncherets,283,2814,28,24,24
28349,Saint-Lucien,283,2810,28,24,24
28350,Saint-Luperce,281,2811,28,24,24
28351,Saint-Maixme-Hauterive,283,2814,28,24,24
28352,Saint-Martin-de-Nigelles,281,2810,28,24,24
28353,Saint-Maur-sur-le-Loir,282,2807,28,24,24
28354,Saint-Maurice-Saint-Germain,284,2813,28,24,24
28355,Saint-Ouen-Marchefroy,283,2801,28,24,24
28356,Saint-Pellerin,282,2803,28,24,24
28357,Saint-Piat,281,2810,28,24,24
28358,Saint-Prest,281,2804,28,24,24
28359,Saint-Rémy-sur-Avre,283,2814,28,24,24
28360,Saint-Sauveur-Marville,283,2814,28,24,24
28361,Bleury-Saint-Symphorien,281,2802,28,24,24
28362,Saint-Victor-de-Buthon,284,2813,28,24,24
28363,Sainville,281,2802,28,24,24
28364,Sancheville,282,2815,28,24,24
28365,Sandarville,281,2811,28,24,24
28366,Santeuil,281,2802,28,24,24
28367,Santilly,281,2815,28,24,24
28368,La Saucelle,283,2814,28,24,24
28369,Saulnières,283,2808,28,24,24
28370,Saumeray,282,2807,28,24,24
28371,Saussay,283,2801,28,24,24
28372,Senantes,283,2810,28,24,24
28373,Senonches,283,2814,28,24,24
28374,Serazereux,283,2814,28,24,24
28375,Serville,283,2801,28,24,24
28376,Soizé,284,2803,28,24,24
28377,Sorel-Moussel,283,2801,28,24,24
28378,Souancé-au-Perche,284,2813,28,24,24
28379,Soulaires,281,2810,28,24,24
28380,Sours,281,2805,28,24,24
28382,Terminiers,282,2815,28,24,24
28383,Theuville,281,2815,28,24,24
28385,Le Thieulin,284,2811,28,24,24
28386,Thimert-Gâtelles,283,2814,28,24,24
28387,Thiron-Gardais,284,2813,28,24,24
28388,Thivars,281,2805,28,24,24
28389,Thiville,282,2807,28,24,24
28390,Tillay-le-Péneux,282,2815,28,24,24
28391,Toury,281,2815,28,24,24
28392,Trancrainville,281,2815,28,24,24
28393,Tremblay-les-Villages,283,2814,28,24,24
28394,Tréon,283,2808,28,24,24
28395,Trizay-Coutretot-Saint-Serge,284,2813,28,24,24
28396,Trizay-lès-Bonneval,282,2807,28,24,24
28397,Umpeau,281,2802,28,24,24
28398,Unverre,282,2803,28,24,24
28400,Varize,282,2815,28,24,24
28401,Vaupillon,284,2813,28,24,24
28402,Vérigny,281,2811,28,24,24
28403,Ver-lès-Chartres,281,2805,28,24,24
28404,Vernouillet,283,2808,28,24,24
28405,Vert-en-Drouais,283,2808,28,24,24
28406,Viabon,281,2815,28,24,24
28407,Vichères,284,2813,28,24,24
28408,Vierville,281,2802,28,24,24
28409,Vieuvicq,282,2811,28,24,24
28410,Villampuy,282,2807,28,24,24
28411,Villars,281,2815,28,24,24
28412,Villeau,281,2815,28,24,24
28414,Villebon,281,2811,28,24,24
28415,Villemeux-sur-Eure,283,2809,28,24,24
28416,Villeneuve-Saint-Nicolas,281,2815,28,24,24
28417,Villiers-le-Morhier,283,2810,28,24,24
28418,Villiers-Saint-Orien,282,2807,28,24,24
28419,Vitray-en-Beauce,282,2815,28,24,24
28421,Voise,281,2802,28,24,24
28422,Voves,281,2815,28,24,24
28423,Yermenonville,281,2802,28,24,24
28424,Yèvres,282,2803,28,24,24
28425,Ymeray,281,2802,28,24,24
28426,Ymonville,281,2815,28,24,24
29001,Argol,292,2909,29,53,53
29002,Arzano,294,2925,29,53,53
29003,Audierne,294,2910,29,53,53
29004,Bannalec,294,2916,29,53,53
29005,Baye,294,2925,29,53,53
29006,Bénodet,294,2911,29,53,53
29007,Berrien,292,2907,29,53,53
29008,Beuzec-Cap-Sizun,294,2910,29,53,53
29010,Bodilis,293,2914,29,53,53
29011,Bohars,291,2904,29,53,53
29012,Bolazec,292,2907,29,53,53
29013,Botmeur,292,2907,29,53,53
29014,Botsorhel,293,2920,29,53,53
29015,Bourg-Blanc,291,2918,29,53,53
29016,Brasparts,292,2907,29,53,53
29017,Brélès,291,2927,29,53,53
29018,Brennilis,292,2907,29,53,53
29019,Brest,291,2998,29,53,53
29020,Briec,294,2906,29,53,53
29021,Brignogan-Plages,291,2915,29,53,53
29022,Camaret-sur-Mer,292,2909,29,53,53
29023,Carantec,293,2917,29,53,53
29024,Carhaix-Plouguer,292,2907,29,53,53
29025,Cast,292,2909,29,53,53
29026,Châteaulin,292,2909,29,53,53
29027,Châteauneuf-du-Faou,292,2906,29,53,53
29028,Cléden-Cap-Sizun,294,2910,29,53,53
29029,Cléden-Poher,292,2907,29,53,53
29030,Cléder,293,2926,29,53,53
29031,Clohars-Carnoët,294,2925,29,53,53
29032,Clohars-Fouesnant,294,2911,29,53,53
29033,Le Cloître-Pleyben,292,2906,29,53,53
29034,Le Cloître-Saint-Thégonnec,293,2920,29,53,53
29035,Coat-Méal,291,2918,29,53,53
29036,Collorec,292,2907,29,53,53
29037,Combrit,294,2919,29,53,53
29038,Commana,293,2914,29,53,53
29039,Concarneau,294,2908,29,53,53
29040,Le Conquet,291,2927,29,53,53
29041,Coray,292,2906,29,53,53
29042,Crozon,292,2909,29,53,53
29043,Daoulas,291,2921,29,53,53
29044,Dinéault,292,2909,29,53,53
29045,Dirinon,291,2921,29,53,53
29046,Douarnenez,294,2910,29,53,53
29047,Le Drennec,291,2915,29,53,53
29048,Edern,294,2906,29,53,53
29049,Elliant,294,2908,29,53,53
29051,Ergué-Gabéric,294,2911,29,53,53
29052,Esquibien,294,2910,29,53,53
29053,Le Faou,292,2921,29,53,53
29054,La Feuillée,292,2907,29,53,53
29055,Le Folgoët,291,2915,29,53,53
29056,La Forest-Landerneau,291,2913,29,53,53
29057,La Forêt-Fouesnant,294,2911,29,53,53
29058,Fouesnant,294,2911,29,53,53
29059,Garlan,293,2920,29,53,53
29060,Gouesnach,294,2911,29,53,53
29061,Gouesnou,291,2904,29,53,53
29062,Gouézec,292,2906,29,53,53
29063,Goulien,294,2910,29,53,53
29064,Goulven,291,2915,29,53,53
29065,Gourlizon,294,2919,29,53,53
29066,Guengat,294,2923,29,53,53
29067,Guerlesquin,293,2920,29,53,53
29068,Guiclan,293,2914,29,53,53
29069,Guilers,291,2904,29,53,53
29070,Guiler-sur-Goyen,294,2919,29,53,53
29071,Guilligomarc'h,294,2925,29,53,53
29072,Guilvinec,294,2922,29,53,53
29073,Guimaëc,293,2920,29,53,53
29074,Guimiliau,293,2914,29,53,53
29075,Guipavas,291,2912,29,53,53
29076,Guipronvel,291,2927,29,53,53
29077,Guissény,291,2915,29,53,53
29078,Hanvec,291,2921,29,53,53
29079,Henvic,293,2917,29,53,53
29080,Hôpital-Camfrout,291,2921,29,53,53
29081,Huelgoat,292,2907,29,53,53
29082,Île-de-Batz,293,2926,29,53,53
29083,Île-de-Sein,294,2910,29,53,53
29084,Île-Molène,291,2927,29,53,53
29085,Île-Tudy,294,2919,29,53,53
29086,Irvillac,291,2921,29,53,53
29087,Le Juch,294,2910,29,53,53
29089,Kergloff,292,2907,29,53,53
29090,Kerlaz,292,2910,29,53,53
29091,Kerlouan,291,2915,29,53,53
29093,Kernilis,291,2915,29,53,53
29094,Kernouës,291,2915,29,53,53
29095,Kersaint-Plabennec,291,2918,29,53,53
29097,Lampaul-Guimiliau,293,2914,29,53,53
29098,Lampaul-Plouarzel,291,2927,29,53,53
29099,Lampaul-Ploudalmézeau,291,2918,29,53,53
29100,Lanarvily,291,2915,29,53,53
29101,Landéda,291,2918,29,53,53
29102,Landeleau,292,2907,29,53,53
29103,Landerneau,291,2913,29,53,53
29104,Landévennec,292,2909,29,53,53
29105,Landivisiau,293,2914,29,53,53
29106,Landrévarzec,294,2906,29,53,53
29107,Landudal,294,2906,29,53,53
29108,Landudec,294,2919,29,53,53
29109,Landunvez,291,2918,29,53,53
29110,Langolen,294,2906,29,53,53
29111,Lanhouarneau,293,2926,29,53,53
29112,Lanildut,291,2927,29,53,53
29113,Lanmeur,293,2920,29,53,53
29114,Lannéanou,293,2920,29,53,53
29115,Lannédern,292,2906,29,53,53
29116,Lanneuffret,291,2913,29,53,53
29117,Lannilis,291,2918,29,53,53
29119,Lanrivoaré,291,2927,29,53,53
29120,Lanvéoc,292,2909,29,53,53
29122,Laz,292,2906,29,53,53
29123,Lennon,292,2906,29,53,53
29124,Lesneven,291,2915,29,53,53
29125,Leuhan,292,2906,29,53,53
29126,Loc-Brévalaire,291,2915,29,53,53
29127,Loc-Eguiner-Saint-Thégonnec,293,2917,29,53,53
29128,Loc-Eguiner,291,2914,29,53,53
29129,Locmaria-Berrien,292,2907,29,53,53
29130,Locmaria-Plouzané,291,2927,29,53,53
29131,Locmélar,293,2914,29,53,53
29132,Locquénolé,293,2917,29,53,53
29133,Locquirec,293,2920,29,53,53
29134,Locronan,292,2923,29,53,53
29135,Loctudy,294,2922,29,53,53
29136,Locunolé,294,2925,29,53,53
29137,Logonna-Daoulas,291,2921,29,53,53
29139,Lopérec,292,2907,29,53,53
29140,Loperhet,291,2921,29,53,53
29141,Loqueffret,292,2907,29,53,53
29142,Lothey,292,2906,29,53,53
29143,Mahalon,294,2910,29,53,53
29144,La Martyre,291,2921,29,53,53
29145,Confort-Meilars,294,2910,29,53,53
29146,Melgven,294,2908,29,53,53
29147,Mellac,294,2925,29,53,53
29148,Mespaul,293,2926,29,53,53
29149,Milizac,291,2927,29,53,53
29150,Moëlan-sur-Mer,294,2916,29,53,53
29151,Morlaix,293,2917,29,53,53
29152,Motreff,292,2907,29,53,53
29153,Névez,294,2916,29,53,53
29155,Ouessant,291,2927,29,53,53
29156,Pencran,291,2913,29,53,53
29158,Penmarch,294,2922,29,53,53
29159,Peumerit,294,2919,29,53,53
29160,Plabennec,291,2918,29,53,53
29161,Pleuven,294,2911,29,53,53
29162,Pleyben,292,2906,29,53,53
29163,Pleyber-Christ,293,2917,29,53,53
29165,Plobannalec-Lesconil,294,2922,29,53,53
29166,Ploéven,292,2909,29,53,53
29167,Plogastel-Saint-Germain,294,2919,29,53,53
29168,Plogoff,294,2910,29,53,53
29169,Plogonnec,294,2923,29,53,53
29170,Plomelin,294,2923,29,53,53
29171,Plomeur,294,2919,29,53,53
29172,Plomodiern,292,2909,29,53,53
29173,Plonéis,294,2923,29,53,53
29174,Plonéour-Lanvern,294,2919,29,53,53
29175,Plonévez-du-Faou,292,2907,29,53,53
29176,Plonévez-Porzay,292,2909,29,53,53
29177,Plouarzel,291,2927,29,53,53
29178,Ploudalmézeau,291,2918,29,53,53
29179,Ploudaniel,291,2915,29,53,53
29180,Ploudiry,291,2921,29,53,53
29181,Plouédern,291,2913,29,53,53
29182,Plouégat-Guérand,293,2920,29,53,53
29183,Plouégat-Moysan,293,2920,29,53,53
29184,Plouénan,293,2926,29,53,53
29185,Plouescat,293,2926,29,53,53
29186,Plouezoc'h,293,2920,29,53,53
29187,Plougar,293,2914,29,53,53
29188,Plougasnou,293,2920,29,53,53
29189,Plougastel-Daoulas,291,2912,29,53,53
29190,Plougonvelin,291,2927,29,53,53
29191,Plougonven,293,2920,29,53,53
29192,Plougoulm,293,2926,29,53,53
29193,Plougourvest,293,2914,29,53,53
29195,Plouguerneau,291,2915,29,53,53
29196,Plouguin,291,2918,29,53,53
29197,Plouhinec,294,2910,29,53,53
29198,Plouider,291,2915,29,53,53
29199,Plouigneau,293,2920,29,53,53
29201,Ploumoguer,291,2927,29,53,53
29202,Plounéour-Ménez,293,2917,29,53,53
29203,Plounéour-Trez,291,2915,29,53,53
29204,Plounéventer,293,2914,29,53,53
29205,Plounévézel,292,2907,29,53,53
29206,Plounévez-Lochrist,293,2926,29,53,53
29207,Plourin-lès-Morlaix,293,2920,29,53,53
29208,Plourin,291,2927,29,53,53
29209,Plouvien,291,2918,29,53,53
29210,Plouvorn,293,2914,29,53,53
29211,Plouyé,292,2907,29,53,53
29212,Plouzané,291,2903,29,53,53
29213,Plouzévédé,293,2914,29,53,53
29214,Plovan,294,2919,29,53,53
29215,Plozévet,294,2919,29,53,53
29216,Pluguffan,294,2923,29,53,53
29217,Pont-Aven,294,2916,29,53,53
29218,Pont-Croix,294,2910,29,53,53
29219,Le Ponthou,293,2920,29,53,53
29220,Pont-l'Abbé,294,2922,29,53,53
29221,Porspoder,291,2927,29,53,53
29222,Port-Launay,292,2909,29,53,53
29224,Pouldergat,294,2910,29,53,53
29225,Pouldreuzic,294,2919,29,53,53
29226,Poullan-sur-Mer,294,2910,29,53,53
29227,Poullaouen,292,2907,29,53,53
29228,Primelin,294,2910,29,53,53
29229,Quéménéven,292,2909,29,53,53
29230,Querrien,294,2925,29,53,53
29232,Quimper,294,2999,29,53,53
29233,Quimperlé,294,2925,29,53,53
29234,Rédené,294,2925,29,53,53
29235,Le Relecq-Kerhuon,291,2912,29,53,53
29236,Riec-sur-Bélon,294,2916,29,53,53
29237,La Roche-Maurice,291,2913,29,53,53
29238,Roscanvel,292,2909,29,53,53
29239,Roscoff,293,2926,29,53,53
29240,Rosnoën,292,2921,29,53,53
29241,Rosporden,294,2908,29,53,53
29243,Saint-Coulitz,292,2909,29,53,53
29244,Saint-Derrien,293,2914,29,53,53
29245,Saint-Divy,291,2913,29,53,53
29246,Saint-Eloy,291,2921,29,53,53
29247,Saint-Évarzec,294,2911,29,53,53
29248,Saint-Frégant,291,2915,29,53,53
29249,Saint-Goazec,292,2906,29,53,53
29250,Saint-Hernin,292,2907,29,53,53
29251,Saint-Jean-du-Doigt,293,2920,29,53,53
29252,Saint-Jean-Trolimon,294,2919,29,53,53
29254,Saint-Martin-des-Champs,293,2917,29,53,53
29255,Saint-Méen,291,2915,29,53,53
29256,Saint-Nic,292,2909,29,53,53
29257,Saint-Pabu,291,2918,29,53,53
29259,Saint-Pol-de-Léon,293,2926,29,53,53
29260,Saint-Renan,291,2927,29,53,53
29261,Saint-Rivoal,292,2907,29,53,53
29262,Saint-Sauveur,293,2914,29,53,53
29263,Saint-Ségal,292,2921,29,53,53
29264,Saint-Servais,293,2914,29,53,53
29265,Sainte-Sève,293,2917,29,53,53
29266,Saint-Thégonnec,293,2917,29,53,53
29267,Saint-Thois,292,2906,29,53,53
29268,Saint-Thonan,291,2913,29,53,53
29269,Saint-Thurien,294,2925,29,53,53
29270,Saint-Urbain,291,2921,29,53,53
29271,Saint-Vougay,293,2914,29,53,53
29272,Saint-Yvi,294,2908,29,53,53
29273,Santec,293,2926,29,53,53
29274,Scaër,294,2916,29,53,53
29275,Scrignac,292,2907,29,53,53
29276,Sibiril,293,2926,29,53,53
29277,Sizun,293,2914,29,53,53
29278,Spézet,292,2907,29,53,53
29279,Taulé,293,2917,29,53,53
29280,Telgruc-sur-Mer,292,2909,29,53,53
29281,Tourch,294,2908,29,53,53
29282,Trébabu,291,2927,29,53,53
29284,Treffiagat,294,2922,29,53,53
29285,Tréflaouénan,293,2926,29,53,53
29286,Tréflévénez,291,2921,29,53,53
29287,Tréflez,293,2926,29,53,53
29288,Trégarantec,291,2915,29,53,53
29289,Trégarvan,292,2909,29,53,53
29290,Tréglonou,291,2918,29,53,53
29291,Trégourez,292,2906,29,53,53
29292,Tréguennec,294,2919,29,53,53
29293,Trégunc,294,2916,29,53,53
29294,Le Tréhou,291,2921,29,53,53
29295,Trémaouézan,291,2913,29,53,53
29296,Tréméoc,294,2919,29,53,53
29297,Tréméven,294,2925,29,53,53
29298,Tréogat,294,2919,29,53,53
29299,Tréouergat,291,2927,29,53,53
29300,Le Trévoux,294,2916,29,53,53
29301,Trézilidé,293,2914,29,53,53
29302,Pont-de-Buis-lès-Quimerch,292,2921,29,53,53
2A001,Afa,2A1,2A08,2A,94,94
2A004,Ajaccio,2A1,2A98,2A,94,94
2A006,Alata,2A1,2A05,2A,94,94
2A008,Albitreccia,2A1,2A11,2A,94,94
2A011,Altagène,2A4,2A09,2A,94,94
2A014,Ambiegna,2A1,2A10,2A,94,94
2A017,Appietto,2A1,2A08,2A,94,94
2A018,Arbellara,2A4,2A09,2A,94,94
2A019,Arbori,2A1,2A10,2A,94,94
2A021,Argiusta-Moriccio,2A4,2A11,2A,94,94
2A022,Arro,2A1,2A10,2A,94,94
2A024,Aullène,2A4,2A09,2A,94,94
2A026,Azilone-Ampaza,2A1,2A11,2A,94,94
2A027,Azzana,2A1,2A10,2A,94,94
2A028,Balogna,2A1,2A10,2A,94,94
2A031,Bastelica,2A1,2A08,2A,94,94
2A032,Bastelicaccia,2A1,2A05,2A,94,94
2A035,Belvédère-Campomoro,2A4,2A09,2A,94,94
2A038,Bilia,2A4,2A09,2A,94,94
2A040,Bocognano,2A1,2A08,2A,94,94
2A041,Bonifacio,2A4,2A07,2A,94,94
2A048,Calcatoggio,2A1,2A10,2A,94,94
2A056,Campo,2A1,2A11,2A,94,94
2A060,Cannelle,2A1,2A10,2A,94,94
2A061,Carbini,2A4,2A07,2A,94,94
2A062,Carbuccia,2A1,2A08,2A,94,94
2A064,Cardo-Torgia,2A1,2A11,2A,94,94
2A065,Cargèse,2A1,2A10,2A,94,94
2A066,Cargiaca,2A4,2A09,2A,94,94
2A070,Casaglione,2A1,2A10,2A,94,94
2A071,Casalabriva,2A4,2A11,2A,94,94
2A085,Cauro,2A1,2A11,2A,94,94
2A089,Ciamannacce,2A1,2A11,2A,94,94
2A090,Coggia,2A1,2A10,2A,94,94
2A091,Cognocoli-Monticchi,2A1,2A11,2A,94,94
2A092,Conca,2A4,2A06,2A,94,94
2A094,Corrano,2A1,2A11,2A,94,94
2A098,Coti-Chiavari,2A1,2A11,2A,94,94
2A099,Cozzano,2A1,2A11,2A,94,94
2A100,Cristinacce,2A1,2A10,2A,94,94
2A103,Cuttoli-Corticchiato,2A1,2A08,2A,94,94
2A104,Eccica-Suarella,2A1,2A11,2A,94,94
2A108,Évisa,2A1,2A10,2A,94,94
2A114,Figari,2A4,2A07,2A,94,94
2A115,Foce,2A4,2A09,2A,94,94
2A117,Forciolo,2A1,2A11,2A,94,94
2A118,Fozzano,2A4,2A09,2A,94,94
2A119,Frasseto,2A1,2A11,2A,94,94
2A127,Giuncheto,2A4,2A09,2A,94,94
2A128,Granace,2A4,2A09,2A,94,94
2A129,Grossa,2A4,2A09,2A,94,94
2A130,Grosseto-Prugna,2A1,2A11,2A,94,94
2A131,Guagno,2A1,2A10,2A,94,94
2A132,Guargualé,2A1,2A11,2A,94,94
2A133,Guitera-les-Bains,2A1,2A11,2A,94,94
2A139,Lecci,2A4,2A06,2A,94,94
2A141,Letia,2A1,2A10,2A,94,94
2A142,Levie,2A4,2A07,2A,94,94
2A144,Lopigna,2A1,2A10,2A,94,94
2A146,Loreto-di-Tallano,2A4,2A09,2A,94,94
2A154,Marignana,2A1,2A10,2A,94,94
2A158,Mela,2A4,2A09,2A,94,94
2A160,Moca-Croce,2A4,2A11,2A,94,94
2A163,Monacia-d'Aullène,2A4,2A07,2A,94,94
2A174,Murzo,2A1,2A10,2A,94,94
2A181,Ocana,2A1,2A08,2A,94,94
2A186,Olivese,2A4,2A11,2A,94,94
2A189,Olmeto,2A4,2A09,2A,94,94
2A191,Olmiccia,2A4,2A09,2A,94,94
2A196,Orto,2A1,2A10,2A,94,94
2A197,Osani,2A1,2A10,2A,94,94
